case,spec_id,dv,treatment,controls,fe,sample,waves_or_lag,branch,n,beta,se,p,ci_lo,ci_hi,is_focal_broad,is_focal_narrow
C13,896,ln_expense,mortgage_burden_lag,demog,person_year_province,rural,provcd,bitter,18413,-0.0719983921357453,0.1170900148180412,0.5386222179435658,-0.30149482117910603,0.15749803690761544,False,False
C13,897,ln_expense,mortgage_burden_lag,extended,person_year,rural,pid,bitter,18413,-0.0805211275435143,0.1036680437686956,0.43732350298051337,-0.2837104933301577,0.12266823824312907,False,False
C13,898,ln_expense,mortgage_burden_lag,extended,person_year,rural,provcd,bitter,18413,-0.0805211275435143,0.0894091101604799,0.3678053003622386,-0.25576298345805487,0.09472072837102628,False,False
C13,899,ln_expense,mortgage_burden_lag,extended,person_year_province,rural,pid,bitter,18413,-0.0716305419962345,0.1034535072103431,0.48869020995009893,-0.274399416128507,0.13113833213603798,False,False
C13,900,ln_expense,mortgage_burden_lag,extended,person_year_province,rural,provcd,bitter,18413,-0.0716305419962345,0.1168319456684687,0.5398052621755258,-0.30062115550643315,0.15736007151396414,False,False
C13,901,ln_expense,mortgage_burden_lag,minimal,person_year,young_lt40,pid,bitter,7201,0.6909448811578309,0.1125946807515238,8.432343712172495e-10,0.4702593068848443,0.9116304554308176,False,False
C13,902,ln_expense,mortgage_burden_lag,minimal,person_year,young_lt40,provcd,bitter,7201,0.6909448811578309,0.0595256881067765,0.0,0.574274532468549,0.8076152298471129,False,False
C13,903,ln_expense,mortgage_burden_lag,minimal,person_year_province,young_lt40,pid,bitter,7201,0.8960929991782003,0.1176747302343079,2.642330798607873e-14,0.6654505279189569,1.1267354704374437,False,False
C13,904,ln_expense,mortgage_burden_lag,minimal,person_year_province,young_lt40,provcd,bitter,7201,0.8960929991782003,0.1495809451869731,2.0895323249447983e-09,0.602914346611733,1.1892716517446675,False,False
C13,905,ln_expense,mortgage_burden_lag,demog,person_year,young_lt40,pid,bitter,7201,0.5815579255642294,0.1091496361236668,9.925674571142906e-08,0.3676246387618425,0.7954912123666162,False,False
C13,906,ln_expense,mortgage_burden_lag,demog,person_year,young_lt40,provcd,bitter,7201,0.5815579255642294,0.0681717935334308,0.0,0.44794121023870503,0.7151746408897537,False,False
C13,907,ln_expense,mortgage_burden_lag,demog,person_year_province,young_lt40,pid,bitter,7201,0.6548573246262683,0.1126375138565889,6.105304928283316e-09,0.43408779746735404,0.8756268517851826,False,False
C13,908,ln_expense,mortgage_burden_lag,demog,person_year_province,young_lt40,provcd,bitter,7201,0.6548573246262683,0.1203611856442447,5.3051272930204625e-08,0.4189494007635487,0.890765248488988,False,False
C13,909,ln_expense,mortgage_burden_lag,extended,person_year,young_lt40,pid,bitter,7201,0.5643732558343435,0.1093496286020351,2.453964065285419e-07,0.3500479837743547,0.7786985278943324,False,False
C13,910,ln_expense,mortgage_burden_lag,extended,person_year,young_lt40,provcd,bitter,7201,0.5643732558343435,0.0694876192353411,4.440892098500626e-16,0.428177522133075,0.700568989535612,False,False
C13,911,ln_expense,mortgage_burden_lag,extended,person_year_province,young_lt40,pid,bitter,7201,0.6401064495903583,0.1130828129588787,1.509233582552838e-08,0.4184641361909561,0.8617487629897606,False,False
C13,912,ln_expense,mortgage_burden_lag,extended,person_year_province,young_lt40,provcd,bitter,7201,0.6401064495903583,0.1192741640670461,8.01984938458844e-08,0.40632908801894796,0.8738838111617687,False,False
C13,913,ln_expense,has_mortgage_lag,minimal,person_year,all,pid,bitter,39342,0.2495654484008904,0.0213703964893376,0.0,0.2076794712817887,0.2914514255199921,False,False
C13,914,ln_expense,has_mortgage_lag,minimal,person_year,all,provcd,bitter,39342,0.2495654484008904,0.0325725450504894,1.8429702208777602e-14,0.1857232601019312,0.3134076366998496,False,False
C13,915,ln_expense,has_mortgage_lag,minimal,person_year_province,all,pid,bitter,39342,0.3232346001296244,0.0220470668547716,0.0,0.28002234909427204,0.3664468511649768,False,False
C13,916,ln_expense,has_mortgage_lag,minimal,person_year_province,all,provcd,bitter,39342,0.3232346001296244,0.0665628269974401,1.1973064488746132e-06,0.1927714592146418,0.45369774104460703,False,False
C13,917,ln_expense,has_mortgage_lag,demog,person_year,all,pid,bitter,39340,0.1765850556929857,0.0205686509966778,0.0,0.1362704997394972,0.21689961164647417,False,False
C13,918,ln_expense,has_mortgage_lag,demog,person_year,all,provcd,bitter,39340,0.1765850556929857,0.0280458978782273,3.0485725055484636e-10,0.12161509585166018,0.23155501553431118,False,False
C13,919,ln_expense,has_mortgage_lag,demog,person_year_province,all,pid,bitter,39340,0.2826097220820899,0.0218268042642062,0.0,0.23982918572424575,0.3253902584399341,False,False
C13,920,ln_expense,has_mortgage_lag,demog,person_year_province,all,provcd,bitter,39340,0.2826097220820899,0.0701615823147631,5.625720144619706e-05,0.1450930207451542,0.4201264234190256,False,False
C13,921,ln_expense,has_mortgage_lag,extended,person_year,all,pid,bitter,39340,0.1767332599107359,0.0205642144501674,0.0,0.1364273995884078,0.21703912023306401,False,False
C13,922,ln_expense,has_mortgage_lag,extended,person_year,all,provcd,bitter,39340,0.1767332599107359,0.0281173671525792,3.2668423521897694e-10,0.12162322029168068,0.23184329952979113,False,False
C13,923,ln_expense,has_mortgage_lag,extended,person_year_province,all,pid,bitter,39340,0.2826098040541697,0.0218269915065967,0.0,0.23982890070124016,0.3253907074070992,False,False
C13,924,ln_expense,has_mortgage_lag,extended,person_year_province,all,provcd,bitter,39340,0.2826098040541697,0.0701630702113281,5.627735936641898e-05,0.1450901864399666,0.42012942166837275,False,False
C13,925,ln_expense,has_mortgage_lag,minimal,person_year,urban,pid,bitter,19683,0.2955192724527897,0.0267417138913345,0.0,0.24310551322577406,0.3479330316798053,False,False
C13,926,ln_expense,has_mortgage_lag,minimal,person_year,urban,provcd,bitter,19683,0.2955192724527897,0.0271115953524929,0.0,0.2423805455619036,0.3486579993436758,False,False
C13,927,ln_expense,has_mortgage_lag,minimal,person_year_province,urban,pid,bitter,19683,0.3437551311502049,0.0267654299844674,0.0,0.29129488838064876,0.396215373919761,False,False
C13,928,ln_expense,has_mortgage_lag,minimal,person_year_province,urban,provcd,bitter,19683,0.3437551311502049,0.0524927674924177,5.8071547570648357e-11,0.2408693068650662,0.4466409554353436,False,False
C13,929,ln_expense,has_mortgage_lag,demog,person_year,urban,pid,bitter,19683,0.1974152550262975,0.0255981844671388,1.2434497875801753e-14,0.14724281347070545,0.24758769658188956,False,False
C13,930,ln_expense,has_mortgage_lag,demog,person_year,urban,provcd,bitter,19683,0.1974152550262975,0.0229680187405168,0.0,0.15239793829488457,0.24243257175771044,False,False
C13,931,ln_expense,has_mortgage_lag,demog,person_year_province,urban,pid,bitter,19683,0.3019531881561733,0.0263905189951377,0.0,0.25022777092570336,0.3536786053866432,False,False
C13,932,ln_expense,has_mortgage_lag,demog,person_year_province,urban,provcd,bitter,19683,0.3019531881561733,0.0548256171885756,3.639238888020202e-08,0.1944949784665651,0.40941139784578146,False,False
C13,933,ln_expense,has_mortgage_lag,extended,person_year,urban,pid,bitter,19683,0.1970504274294938,0.0255504572457735,1.2434497875801753e-14,0.14697153122777773,0.24712932363120987,False,False
C13,934,ln_expense,has_mortgage_lag,extended,person_year,urban,provcd,bitter,19683,0.1970504274294938,0.0228250085908955,0.0,0.15231341059133863,0.24178744426764898,False,False
C13,935,ln_expense,has_mortgage_lag,extended,person_year_province,urban,pid,bitter,19683,0.2989707041582359,0.0263280679917061,0.0,0.24736769089449195,0.35057371742197985,False,False
C13,936,ln_expense,has_mortgage_lag,extended,person_year_province,urban,provcd,bitter,19683,0.2989707041582359,0.0534787300010708,2.2646877262388895e-08,0.19415239335613715,0.40378901496033465,False,False
C13,937,ln_expense,has_mortgage_lag,minimal,person_year,rural,pid,bitter,19082,0.1187006978670244,0.0372333191784852,0.0014324887605244,0.04572339227719341,0.1916780034568554,False,False
C13,938,ln_expense,has_mortgage_lag,minimal,person_year,rural,provcd,bitter,19082,0.1187006978670244,0.0461721093887423,0.0101454773875184,0.028203363465089504,0.2091980322689593,False,False
C13,939,ln_expense,has_mortgage_lag,minimal,person_year_province,rural,pid,bitter,19082,0.1523377238952175,0.0367755080908447,3.4373674352217165e-05,0.08025772803716189,0.2244177197532731,False,False
C13,940,ln_expense,has_mortgage_lag,minimal,person_year_province,rural,provcd,bitter,19082,0.1523377238952175,0.0715435510190551,0.033229400761405,0.012112363897869488,0.29256308389256547,False,False
C13,941,ln_expense,has_mortgage_lag,demog,person_year,rural,pid,bitter,19080,0.1036735515102862,0.0366736712721005,0.0046998000604124,0.03179315581696923,0.17555394720360318,False,False
C13,942,ln_expense,has_mortgage_lag,demog,person_year,rural,provcd,bitter,19080,0.1036735515102862,0.0396828536818943,0.0089868802710766,0.025895158293773368,0.18145194472679904,False,False
C13,943,ln_expense,has_mortgage_lag,demog,person_year_province,rural,pid,bitter,19080,0.1103048643419744,0.0365022515964995,0.0025122283816828,0.038760451212835376,0.1818492774711134,False,False
C13,944,ln_expense,has_mortgage_lag,demog,person_year_province,rural,provcd,bitter,19080,0.1103048643419744,0.059421869510729,0.0634106941023528,-0.006161999899054443,0.22677172858300323,False,False
C13,945,ln_expense,has_mortgage_lag,extended,person_year,rural,pid,bitter,19080,0.1028861388944455,0.0366508754223401,0.0049975044550936,0.031050423066658908,0.17472185472223212,False,False
C13,946,ln_expense,has_mortgage_lag,extended,person_year,rural,provcd,bitter,19080,0.1028861388944455,0.0395342794008278,0.0092559263129228,0.025398951268823022,0.180373326520068,False,False
C13,947,ln_expense,has_mortgage_lag,extended,person_year_province,rural,pid,bitter,19080,0.1101753757094916,0.0365002199970912,0.0025404176741282,0.03863494451519284,0.18171580690379036,False,False
C13,948,ln_expense,has_mortgage_lag,extended,person_year_province,rural,provcd,bitter,19080,0.1101753757094916,0.0595658706070362,0.0643655533388738,-0.006573730680299358,0.22692448209928257,False,False
C13,949,ln_expense,has_mortgage_lag,minimal,person_year,young_lt40,pid,bitter,7437,0.5058295377773485,0.0423951119315095,0.0,0.4227351183915899,0.5889239571631071,False,False
C13,950,ln_expense,has_mortgage_lag,minimal,person_year,young_lt40,provcd,bitter,7437,0.5058295377773485,0.0510335802403042,0.0,0.4058037205063523,0.6058553550483448,False,False
C13,951,ln_expense,has_mortgage_lag,minimal,person_year_province,young_lt40,pid,bitter,7437,0.692212102424834,0.0463340283671574,0.0,0.6013974068252055,0.7830267980244625,False,False
C13,952,ln_expense,has_mortgage_lag,minimal,person_year_province,young_lt40,provcd,bitter,7437,0.692212102424834,0.0939702505973554,1.7541523789077476e-13,0.5080304112540174,0.8763937935956506,False,False
C13,953,ln_expense,has_mortgage_lag,demog,person_year,young_lt40,pid,bitter,7437,0.4161511709733903,0.0404169094267656,0.0,0.33693402849692977,0.4953683134498509,False,False
C13,954,ln_expense,has_mortgage_lag,demog,person_year,young_lt40,provcd,bitter,7437,0.4161511709733903,0.0415619145981877,0.0,0.33468981836094247,0.4976125235858382,False,False
C13,955,ln_expense,has_mortgage_lag,demog,person_year_province,young_lt40,pid,bitter,7437,0.4798264203317298,0.0412977272659519,0.0,0.39888287489046403,0.5607699657729955,False,False
C13,956,ln_expense,has_mortgage_lag,demog,person_year_province,young_lt40,provcd,bitter,7437,0.4798264203317298,0.0620017985506229,9.99200722162641e-15,0.3583028951725089,0.6013499454909507,False,False
C13,957,ln_expense,has_mortgage_lag,extended,person_year,young_lt40,pid,bitter,7437,0.4089948886996277,0.040656607896103,0.0,0.3293079372232658,0.4886818401759896,False,False
C13,958,ln_expense,has_mortgage_lag,extended,person_year,young_lt40,provcd,bitter,7437,0.4089948886996277,0.0408575243264069,0.0,0.32891414101987015,0.4890756363793852,False,False
C13,959,ln_expense,has_mortgage_lag,extended,person_year_province,young_lt40,pid,bitter,7437,0.4740251672756488,0.0414718932268955,0.0,0.39274025655093364,0.555310078000364,False,False
C13,960,ln_expense,has_mortgage_lag,extended,person_year_province,young_lt40,provcd,bitter,7437,0.4740251672756488,0.0615485736970096,1.3322676295501878e-14,0.35338996282950996,0.5946603717217877,False,False
C13,961,ln_expense,ln_house_debts_lag,minimal,person_year,all,pid,bitter,39238,0.0132755479486202,0.0012841348157067,0.0,0.010758643709835067,0.015792452187405333,False,False
C13,962,ln_expense,ln_house_debts_lag,minimal,person_year,all,provcd,bitter,39238,0.0132755479486202,0.0015320743403084,0.0,0.010272682241615736,0.016278413655624664,False,False
C13,963,ln_expense,ln_house_debts_lag,minimal,person_year_province,all,pid,bitter,39238,0.0122166085288065,0.0012827199615885,0.0,0.009702477404093041,0.01473073965351996,False,False
C13,964,ln_expense,ln_house_debts_lag,minimal,person_year_province,all,provcd,bitter,39238,0.0122166085288065,0.0036504427978319,0.0008180620246396,0.005061740645055976,0.019371476412557025,False,False
C13,965,ln_expense,ln_house_debts_lag,demog,person_year,all,pid,bitter,39236,0.0095660224613592,0.0012509737564141,2.0650148258027912e-14,0.0071141138987875635,0.012017931023930836,False,False
C13,966,ln_expense,ln_house_debts_lag,demog,person_year,all,provcd,bitter,39236,0.0095660224613592,0.001383611010519,4.718003765447066e-12,0.00685414488074196,0.01227790004197644,False,False
C13,967,ln_expense,ln_house_debts_lag,demog,person_year_province,all,pid,bitter,39236,0.0102590065689028,0.001302960315012,3.552713678800501e-15,0.00770520435147928,0.012812808786326318,False,False
C13,968,ln_expense,ln_house_debts_lag,demog,person_year_province,all,provcd,bitter,39236,0.0102590065689028,0.0024105288878594,2.0819559814810873e-05,0.005534369948698375,0.014983643189107224,False,False
C13,969,ln_expense,ln_house_debts_lag,extended,person_year,all,pid,bitter,39236,0.0095749872030002,0.0012508272848301,1.9317880628477724e-14,0.0071233657247332036,0.012026608681267197,False,False
C13,970,ln_expense,ln_house_debts_lag,extended,person_year,all,provcd,bitter,39236,0.0095749872030002,0.001386316165025,4.957589894161174e-12,0.006857807519551199,0.0122921668864492,False,False
C13,971,ln_expense,ln_house_debts_lag,extended,person_year_province,all,pid,bitter,39236,0.0102592385036782,0.0013028371030683,3.3306690738754696e-15,0.007705677781664332,0.012812799225692069,False,False
C13,972,ln_expense,ln_house_debts_lag,extended,person_year_province,all,provcd,bitter,39236,0.0102592385036782,0.0024072643291142,2.0280220521140535e-05,0.005541000418614369,0.01497747658874203,False,False
C13,973,ln_expense,ln_house_debts_lag,minimal,person_year,urban,pid,bitter,19628,0.016492430409601,0.0017427228133176,0.0,0.013076693695498506,0.019908167123703496,False,False
C13,974,ln_expense,ln_house_debts_lag,minimal,person_year,urban,provcd,bitter,19628,0.016492430409601,0.0020044909679978,2.2204460492503126e-16,0.012563628112325313,0.02042123270687669,False,False
C13,975,ln_expense,ln_house_debts_lag,minimal,person_year_province,urban,pid,bitter,19628,0.0159917487222338,0.0017023929168572,0.0,0.012655058605193689,0.019328438839273914,False,False
C13,976,ln_expense,ln_house_debts_lag,minimal,person_year_province,urban,provcd,bitter,19628,0.0159917487222338,0.0042128366596692,0.0001470747220710944,0.007734588869282169,0.024248908575185434,False,False
C13,977,ln_expense,ln_house_debts_lag,demog,person_year,urban,pid,bitter,19628,0.0111166259800694,0.0017083805261564,7.660849732360475e-11,0.007768200148802857,0.014465051811335944,False,False
C13,978,ln_expense,ln_house_debts_lag,demog,person_year,urban,provcd,bitter,19628,0.0111166259800694,0.0016946657017396,5.388889334767555e-11,0.0077950812046597845,0.014438170755479016,False,False
C13,979,ln_expense,ln_house_debts_lag,demog,person_year_province,urban,pid,bitter,19628,0.0132486254149226,0.0017268275192047,1.6875389974302383e-14,0.009864043477281387,0.016633207352563812,False,False
C13,980,ln_expense,ln_house_debts_lag,demog,person_year_province,urban,provcd,bitter,19628,0.0132486254149226,0.0027893097756129,2.036316984810327e-06,0.007781578254721316,0.01871567257512388,False,False
C13,981,ln_expense,ln_house_debts_lag,extended,person_year,urban,pid,bitter,19628,0.0111153607017363,0.0017051644694386,7.094569376420168e-11,0.007773238341636644,0.014457483061835957,False,False
C13,982,ln_expense,ln_house_debts_lag,extended,person_year,urban,provcd,bitter,19628,0.0111153607017363,0.0016821152083658,3.8963499093824794e-11,0.007818414893339332,0.014412306510133269,False,False
C13,983,ln_expense,ln_house_debts_lag,extended,person_year_province,urban,pid,bitter,19628,0.0130493410606929,0.001722251212639,3.5305092183079984e-14,0.00967372868392046,0.01642495343746534,False,False
C13,984,ln_expense,ln_house_debts_lag,extended,person_year_province,urban,provcd,bitter,19628,0.0130493410606929,0.0027139763512709,1.5229537009275873e-06,0.007729947412201936,0.018368734709183862,False,False
C13,985,ln_expense,ln_house_debts_lag,minimal,person_year,rural,pid,bitter,19036,0.0074616540887584,0.001998904165105,0.00018930854665843988,0.0035438019251525996,0.0113795062523642,False,False
C13,986,ln_expense,ln_house_debts_lag,minimal,person_year,rural,provcd,bitter,19036,0.0074616540887584,0.0019255577534786,0.00010659791683820252,0.0036875608919403435,0.011235747285576456,False,False
C13,987,ln_expense,ln_house_debts_lag,minimal,person_year_province,rural,pid,bitter,19036,0.0096816806821575,0.0019741167145301,9.375624048235665e-07,0.005812411921678504,0.013550949442636497,False,False
C13,988,ln_expense,ln_house_debts_lag,minimal,person_year_province,rural,provcd,bitter,19036,0.0096816806821575,0.003301331970061,0.0033607286479016,0.0032110700208379406,0.01615229134347706,False,False
C13,989,ln_expense,ln_house_debts_lag,demog,person_year,rural,pid,bitter,19034,0.0067029997946207,0.0019619815184447,0.0006344473404966,0.002857516018469088,0.010548483570772312,False,False
C13,990,ln_expense,ln_house_debts_lag,demog,person_year,rural,provcd,bitter,19034,0.0067029997946207,0.0018253180922477,0.0002404369763272,0.0031253763338152086,0.010280623255426192,False,False
C13,991,ln_expense,ln_house_debts_lag,demog,person_year_province,rural,pid,bitter,19034,0.0068374938710417,0.0019605232109597,0.0004874016170682,0.002994868377560688,0.010680119364522712,False,False
C13,992,ln_expense,ln_house_debts_lag,demog,person_year_province,rural,provcd,bitter,19034,0.0068374938710417,0.0026019252095736,0.0085923997486946,0.0017377204602774437,0.011937267281805955,False,False
C13,993,ln_expense,ln_house_debts_lag,extended,person_year,rural,pid,bitter,19034,0.0066690049019112,0.0019633007206223,0.0006817052806042,0.0028209354894914926,0.010517074314330908,False,False
C13,994,ln_expense,ln_house_debts_lag,extended,person_year,rural,provcd,bitter,19034,0.0066690049019112,0.0018392919762185,0.0002880076072232,0.0030639926285229405,0.01027401717529946,False,False
C13,995,ln_expense,ln_house_debts_lag,extended,person_year_province,rural,pid,bitter,19034,0.0068309010102758,0.0019610074298719,0.000495156207562,0.0029873264477268758,0.010674475572824724,False,False
C13,996,ln_expense,ln_house_debts_lag,extended,person_year_province,rural,provcd,bitter,19034,0.0068309010102758,0.0026113100444114,0.0088995105368542,0.0017127333232294564,0.011949068697322143,False,False
C13,997,ln_expense,ln_house_debts_lag,minimal,person_year,young_lt40,pid,bitter,7403,0.0296328445351784,0.0027501591154368,0.0,0.024242532668922272,0.03502315640143453,False,False
C13,998,ln_expense,ln_house_debts_lag,minimal,person_year,young_lt40,provcd,bitter,7403,0.0296328445351784,0.0033866725589851,0.0,0.022994966319567604,0.03627072275078919,False,False
C13,999,ln_expense,ln_house_debts_lag,minimal,person_year_province,young_lt40,pid,bitter,7403,0.0340427750462766,0.0028602292015352,0.0,0.028436725811267605,0.03964882428128559,False,False
C13,1000,ln_expense,ln_house_debts_lag,minimal,person_year_province,young_lt40,provcd,bitter,7403,0.0340427750462766,0.0051220386063868,3.004840820608479e-11,0.02400357937775847,0.04408197071479472,False,False
C13,1001,ln_expense,ln_house_debts_lag,demog,person_year,young_lt40,pid,bitter,7403,0.0235274153036678,0.0027523779269213,0.0,0.01813275456690205,0.028922076040433547,False,False
C13,1002,ln_expense,ln_house_debts_lag,demog,person_year,young_lt40,provcd,bitter,7403,0.0235274153036678,0.0027281998888074,0.0,0.018180143521605296,0.0288746870857303,False,False
C13,1003,ln_expense,ln_house_debts_lag,demog,person_year_province,young_lt40,pid,bitter,7403,0.0257544179300742,0.0028279866545699,0.0,0.020211564087117197,0.0312972717730312,False,False
C13,1004,ln_expense,ln_house_debts_lag,demog,person_year_province,young_lt40,provcd,bitter,7403,0.0257544179300742,0.0039839181139483,1.0157030772006692e-10,0.01794593842673553,0.03356289743341287,False,False
C13,1005,ln_expense,ln_house_debts_lag,extended,person_year,young_lt40,pid,bitter,7403,0.023104593935811,0.0027713094169308,0.0,0.017672827478626633,0.02853636039299537,False,False
C13,1006,ln_expense,ln_house_debts_lag,extended,person_year,young_lt40,provcd,bitter,7403,0.023104593935811,0.0026872092277951,0.0,0.017837663849332604,0.028371524022289398,False,False
C13,1007,ln_expense,ln_house_debts_lag,extended,person_year_province,young_lt40,pid,bitter,7403,0.0253394641010667,0.002846424532327,0.0,0.01976047201770578,0.03091845618442762,False,False
C13,1008,ln_expense,ln_house_debts_lag,extended,person_year_province,young_lt40,provcd,bitter,7403,0.0253394641010667,0.0039152351032635,9.670397815852994e-11,0.01766560329867024,0.03301332490346316,False,False
C13,1009,child_num,mortgage_burden_lag,minimal,person_year,all,pid,bitter,38837,0.0143316927537624,0.0491198324668501,0.7704624961095454,-0.08194317888126379,0.1106065643887886,False,False
C13,1010,child_num,mortgage_burden_lag,minimal,person_year,all,provcd,bitter,38837,0.0143316927537624,0.0595772235194659,0.8098988111021358,-0.10243966534439075,0.13110305085191556,False,False
C13,1011,child_num,mortgage_burden_lag,minimal,person_year_province,all,pid,bitter,38837,-0.0645734249062488,0.048903715071737,0.1866949563052831,-0.1604247064468533,0.031277856634355714,False,False
C13,1012,child_num,mortgage_burden_lag,minimal,person_year_province,all,provcd,bitter,38837,-0.0645734249062488,0.0977856693559202,0.5090249324802005,-0.2562333368438524,0.12708648703135478,False,False
C13,1013,child_num,mortgage_burden_lag,demog,person_year,all,pid,bitter,38835,-0.0187066881743319,0.0424878512177873,0.659731988513782,-0.10198287656119501,0.06456950021253122,False,False
C13,1014,child_num,mortgage_burden_lag,demog,person_year,all,provcd,bitter,38835,-0.0187066881743319,0.043594178442138,0.6678433377484079,-0.10415127792092237,0.06673790157225858,False,False
C13,1015,child_num,mortgage_burden_lag,demog,person_year_province,all,pid,bitter,38835,-0.0552577987714952,0.0418719644989483,0.18694024766781037,-0.13732684918943386,0.026811251646443462,False,False
C13,1016,child_num,mortgage_burden_lag,demog,person_year_province,all,provcd,bitter,38835,-0.0552577987714952,0.0454739332057862,0.22430763834052603,-0.14438670785483615,0.033871110311845753,False,False
C13,1017,child_num,mortgage_burden_lag,extended,person_year,all,pid,bitter,38834,-0.0191371827578265,0.0424255101190946,0.6519338681311555,-0.10229118259125192,0.06401681707559892,False,False
C13,1018,child_num,mortgage_burden_lag,extended,person_year,all,provcd,bitter,38834,-0.0191371827578265,0.0432625144029699,0.658235795515008,-0.1039317109876475,0.0656573454719945,False,False
C13,1019,child_num,mortgage_burden_lag,extended,person_year_province,all,pid,bitter,38834,-0.0553318149507337,0.0418328299966218,0.1859388956783028,-0.13732416174411244,0.02666053184264503,False,False
C13,1020,child_num,mortgage_burden_lag,extended,person_year_province,all,provcd,bitter,38834,-0.0553318149507337,0.0450410314906162,0.21926842712128636,-0.14361223667234146,0.03294860677087406,False,False
C13,1021,child_num,mortgage_burden_lag,minimal,person_year,urban,pid,bitter,19469,0.1218281336588172,0.0536253552093427,0.0230962810673388,0.016722437448505503,0.2269338298691289,False,False
C13,1022,child_num,mortgage_burden_lag,minimal,person_year,urban,provcd,bitter,19469,0.1218281336588172,0.0646933236954598,0.059678155667652,-0.004970780784284007,0.2486270481019184,False,False
C13,1023,child_num,mortgage_burden_lag,minimal,person_year_province,urban,pid,bitter,19469,0.1747784693717204,0.0535345721556031,0.0010955007485772,0.06985070794673831,0.2797062307967025,False,False
C13,1024,child_num,mortgage_burden_lag,minimal,person_year_province,urban,provcd,bitter,19469,0.1747784693717204,0.0843404177206844,0.0382376694295008,0.009471250639178974,0.3400856881042618,False,False
C13,1025,child_num,mortgage_burden_lag,demog,person_year,urban,pid,bitter,19469,0.0274956251002024,0.0472732991267723,0.5608151311668542,-0.0651600411882713,0.1201512913886761,False,False
C13,1026,child_num,mortgage_burden_lag,demog,person_year,urban,provcd,bitter,19469,0.0274956251002024,0.0499673898027722,0.582133243598485,-0.07044045891323111,0.1254317091136359,False,False
C13,1027,child_num,mortgage_burden_lag,demog,person_year_province,urban,pid,bitter,19469,0.0214767032489414,0.0468124472744479,0.6463907977280874,-0.07027569340897649,0.11322909990685928,False,False
C13,1028,child_num,mortgage_burden_lag,demog,person_year_province,urban,provcd,bitter,19469,0.0214767032489414,0.0475098656812629,0.651234957068826,-0.07164263348633389,0.11459603998421668,False,False
C13,1029,child_num,mortgage_burden_lag,extended,person_year,urban,pid,bitter,19469,0.0271101406217947,0.0471837294254434,0.5655852257302522,-0.06536996905207436,0.11959025029566377,False,False
C13,1030,child_num,mortgage_burden_lag,extended,person_year,urban,provcd,bitter,19469,0.0271101406217947,0.0491947408638021,0.5815801889718568,-0.06931155147125741,0.12353183271484681,False,False
C13,1031,child_num,mortgage_burden_lag,extended,person_year_province,urban,pid,bitter,19469,0.0218975170106967,0.0467831967374308,0.6397390242093418,-0.06979754859466768,0.11359258261606107,False,False
C13,1032,child_num,mortgage_burden_lag,extended,person_year_province,urban,provcd,bitter,19469,0.0218975170106967,0.0470033740145215,0.6413077159576575,-0.07022909605776545,0.11402413007915885,False,False
C13,1033,child_num,mortgage_burden_lag,minimal,person_year,rural,pid,bitter,18795,-0.1082777204995675,0.1022031321389243,0.2894010702573846,-0.30859585949185914,0.09204041849272414,False,False
C13,1034,child_num,mortgage_burden_lag,minimal,person_year,rural,provcd,bitter,18795,-0.1082777204995675,0.1093211982944595,0.321951804983311,-0.3225472691567081,0.10599182815757312,False,False
C13,1035,child_num,mortgage_burden_lag,minimal,person_year_province,rural,pid,bitter,18795,-0.1346710415332339,0.1011630056211796,0.18311394923100321,-0.3329505325507459,0.0636084494842781,False,False
C13,1036,child_num,mortgage_burden_lag,minimal,person_year_province,rural,provcd,bitter,18795,-0.1346710415332339,0.1695341446191592,0.4269862323133309,-0.46695796498678593,0.19761588192031815,False,False
C13,1037,child_num,mortgage_burden_lag,demog,person_year,rural,pid,bitter,18793,-0.0915266897521071,0.0862124107169966,0.288398378103353,-0.26050301475742044,0.07744963525320625,False,False
C13,1038,child_num,mortgage_burden_lag,demog,person_year,rural,provcd,bitter,18793,-0.0915266897521071,0.0905800935101357,0.3122795618954144,-0.2690636730319731,0.08601029352775888,False,False
C13,1039,child_num,mortgage_burden_lag,demog,person_year_province,rural,pid,bitter,18793,-0.1362177527209698,0.0849201686746677,0.10869899292244489,-0.3026612833233185,0.030225777881378868,False,False
C13,1040,child_num,mortgage_burden_lag,demog,person_year_province,rural,provcd,bitter,18793,-0.1362177527209698,0.0800193680699541,0.08869731273609327,-0.29305571413807985,0.02062020869614023,False,False
C13,1041,child_num,mortgage_burden_lag,extended,person_year,rural,pid,bitter,18792,-0.0910913107121816,0.0861687694023765,0.29045374667203694,-0.25998209874083955,0.07779947731647632,False,False
C13,1042,child_num,mortgage_burden_lag,extended,person_year,rural,provcd,bitter,18792,-0.0910913107121816,0.0905047044069598,0.3141840061039416,-0.2684805313498228,0.0862979099254596,False,False
C13,1043,child_num,mortgage_burden_lag,extended,person_year_province,rural,pid,bitter,18792,-0.1351172119451409,0.0849007885840265,0.11150343397916718,-0.3015227575698328,0.03128833367955103,False,False
C13,1044,child_num,mortgage_burden_lag,extended,person_year_province,rural,provcd,bitter,18792,-0.1351172119451409,0.079708744491403,0.09004950624117969,-0.29134635114829077,0.021111927258008978,False,False
C13,1045,child_num,mortgage_burden_lag,minimal,person_year,young_lt40,pid,bitter,7286,-0.285396252761837,0.0949753038810055,0.002656225489944042,-0.47154784836860775,-0.09924465715506622,False,False
